FBgn0250732	-0.0250893391457099	6.95076548439094	0.801633807488344	1
FBti0060344	0	-3.40355900344258	1	1
FBgn0286036	0	-3.40355900344258	1	1
FBgn0037409	0.264299686322713	6.39801231790637	0.109284513698973	0.570486394776462
FBgn0027948	0.131748357324288	7.15471109487227	0.149492915878202	0.683804369800673
FBgn0038675	-0.276198093074767	3.40646218332144	0.159111232730805	0.696824435505087
FBgn0264900	0.645661482733792	-2.40567791878742	0.399019961027432	1
FBgn0000500	-0.558801495146605	-2.15698155493298	0.732069403977564	1
FBgn0261504	1.51049017048886	2.05008520215388	0.0826014832007244	0.483597728139297
FBgn0037610	0	-3.40355900344258	1	1
FBgn0053095	0	-3.40355900344258	1	1
FBgn0038070	-0.245462424220124	4.64520605624731	0.243898114836386	0.893596093733065
FBgn0267571	0.334968711628433	-0.913729313870447	0.524377377815432	1
FBgn0261859	-0.186022771595017	6.95266964079454	0.0955035728575284	0.527972165771857
FBgn0262389	0	-3.40355900344258	1	1
FBgn0037363	0.14501927612097	6.62521644874717	0.172660488091723	0.73362936481033
FBgn0039552	0	-3.40355900344258	1	1
FBgn0267797	0	-3.40355900344258	1	1
FBgn0039732	-0.198538458961181	3.60344924190716	0.187434007061144	0.766124424337703
FBgn0038224	-0.127039922340367	7.36914785363567	0.188779534864347	0.769169816837763
FBgn0264776	0.246975390560454	1.64526498993403	0.410731298865208	1
FBgn0038525	-1.14910286856434	-1.37979430836001	0.0476658972678517	0.352080325127848
FBgn0262397	0	-3.40355900344258	1	1
FBti0019351	0	-3.40355900344258	1	1
FBti0019410	0	-3.40355900344258	1	1
FBgn0262899	0	-3.40355900344258	1	1
FBgn0261436	-0.129315092749678	4.3515755290736	0.332654992343372	1
FBti0063117	0	-3.40355900344258	1	1
FBgn0262378	0	-3.40355900344258	1	1
FBgn0038814	-0.139525332623053	3.15642048908919	0.462910873603189	1
FBgn0286871	0	-3.40355900344258	1	1
FBgn0267809	-0.181181771111813	-2.48982099149315	0.824744255212801	1
FBgn0038279	-0.152537559382099	3.94697987353992	0.332979925165273	1
FBgn0037625	0	-3.40355900344258	1	1
FBgn0053093	1.19022907039103	2.94614608746477	0.010512606252087	0.13526220044352
FBti0062189	0	-3.40355900344258	1	1
FBti0019436	2.79022015091544	-3.15464807678064	0.281449666498932	0.945354865775782
FBgn0051579	0	-3.40355900344258	1	1
FBgn0027574	0.214401506183158	5.24555400625781	0.103004519914737	0.55164335897492
FBgn0260746	-0.312390815623309	6.43135005907295	0.00605379468181421	0.0952527378863758
FBgn0037930	-0.599503294679942	5.41071197749459	2.30747255880238e-05	0.00162418921403702
FBgn0038709	-0.802457502169312	-3.1568466536272	1	1
FBgn0027095	0.303824024508806	6.90610709614705	0.00309689826882539	0.0602560726581539
FBtr0309605_df_nrg	0	-3.40355900344258	1	1
FBgn0051450	-0.248134102932171	4.68555328365826	0.0376317937902474	0.303335833273224
FBgn0038774	-0.646804095548052	4.20042726572316	0.307893865260731	0.992259087452169
FBgn0037794	0.164779861058215	4.91461010381889	0.26255330427678	0.929913523450038
FBgn0039229	-0.107973996574899	7.46843184069082	0.374851564612961	1
FBgn0065064	0	-3.40355900344258	1	1
FBti0019348	0	-3.40355900344258	1	1
FBgn0038737	0.13869339410288	3.50763236924621	0.401250334393469	1
FBgn0262431	0	-3.40355900344258	1	1
FBti0063768	0	-3.40355900344258	1	1
FBgn0037399	0	-3.40355900344258	1	1
FBti0019411	0	-3.40355900344258	1	1
FBti0020393	0	-3.40355900344258	1	1
FBgn0039291	0.0407985547601975	3.7152957382403	0.793088713153136	1
FBgn0037547	0.0544309072453019	3.48708493688772	0.780842306856416	1
FBgn0038966	-0.420980017121936	5.13086636916847	0.00694672553913741	0.102812586191617
FBgn0037690	-0.265985624350919	3.14047145995346	0.115245948748278	0.587059418599674
FBti0019321	0	-3.40355900344258	1	1
FBgn0038783	-2.3402723870194	-3.23447823200487	0.520966444332626	1
FBgn0011998	0	-3.40355900344258	1	1
FBgn0038055	0.111386225414444	4.44683313518991	0.39211204210481	1
FBgn0261453	0	-3.40355900344258	1	1
FBgn0261792	0.0480965502380012	4.88803413950419	0.703651356997928	1
FBgn0040606	-0.0317982372247405	0.318615559926117	0.912944593692823	1
FBgn0037709	-0.169170568483467	5.57020067667598	0.129233973456713	0.62977549435269
FBti0059826	0	-3.40355900344258	1	1
FBgn0051106	-0.790897131441633	2.14344517571286	0.0527510719102882	0.374469781804971
FBti0019291	0	-3.40355900344258	1	1
FBgn0039131	-0.453454121678218	3.81225513910899	0.0498597396505273	0.361808153219048
FBgn0267686	0	-3.40355900344258	1	1
FBti0062552	2.27515946051617	-3.23442697056386	0.520966444332626	1
FBti0061858	0	-3.40355900344258	1	1
FBgn0037777	-0.227201879479232	2.88289970369232	0.214041339450816	0.828873355297239
FBgn0046685	0.255783268761683	4.61715121800775	0.0492317472292489	0.35933815878422
FBgn0259733	0	-3.40355900344258	1	1
FBgn0266388	-0.207253407738896	-0.621695456935529	0.679586130395094	1
FBti0061730	0	-3.40355900344258	1	1
FBgn0267561	-1.67930700293046	-3.31280518715328	0.999999999999993	1
FBgn0038993	2.74364799006791	-3.15748070017151	0.281449666498932	0.945354865775782
FBgn0262971	1.91584369788127	-2.3695902562971	0.290975760437758	0.961440666367788
FBgn0039313	1.4900560552253	-1.76837545326793	0.0856584363905771	0.493255389994095
FBgn0004395	-0.136294159748553	7.4050003397325	0.170403177874076	0.726742797749914
FBgn0051201	-0.181743255222791	5.30610663079362	0.286361003056699	0.953023435565697
FBgn0266674	0.162236880004498	4.0572002323467	0.245362605111198	0.897313243508738
FBgn0267767	0.0919880330771401	-2.54546102439946	1	1
FBgn0039019	-0.00760620995505992	4.43048325413841	0.961240314728663	1
FBti0062939	0	-3.40355900344258	1	1
FBgn0039172	-0.0403058687539771	6.48297753666926	0.686034192390938	1
RR46358_transposable_element	0	-3.40355900344258	1	1
FBgn0011290	0.265764577666593	5.83117483631422	0.0520431489459537	0.371126463084634
FBgn0262384	0	-3.40355900344258	1	1
FBgn0283626	0	-3.40355900344258	1	1
FBgn0267816	1.54903561018849	-3.31649361950804	0.999999999999993	1
